"rate_mode","physical_rate_khz","bandwidth_khz","super_frame_num","brd_blocks","ul_blocks","dl_blocks","total_ul_dl_blocks","raw_period_us","frame_period_us","frame_count","added_gap_us","normal_solution","total_duration_us"
"11","128","500","36","2","8","15","23","120526","250000","36","129474","1","9000000"
"11","128","500","36","2","8","16","24","124622","250000","36","125378","1","9000000"
"11","128","500","36","2","9","1","10","67278","250000","36","182722","1","9000000"
"11","128","500","36","2","9","2","11","71374","250000","36","178626","1","9000000"
"11","128","500","36","2","9","3","12","75470","250000","36","174530","1","9000000"
"11","128","500","36","2","9","4","13","79566","250000","36","170434","1","9000000"
"11","128","500","36","2","9","5","14","83662","250000","36","166338","1","9000000"
"11","128","500","36","2","9","6","15","87758","250000","36","162242","1","9000000"
"11","128","500","36","2","9","7","16","91854","250000","36","158146","1","9000000"
"11","128","500","36","2","9","8","17","95950","250000","36","154050","1","9000000"
"11","128","500","36","2","9","9","18","100046","250000","36","149954","1","9000000"
"11","128","500","36","2","9","10","19","104142","250000","36","145858","1","9000000"
"11","128","500","36","2","9","11","20","108238","250000","36","141762","1","9000000"
"11","128","500","36","2","9","12","21","112334","250000","36","137666","1","9000000"
"11","128","500","36","2","9","13","22","116430","250000","36","133570","1","9000000"
"11","128","500","36","2","9","14","23","120526","250000","36","129474","1","9000000"
"11","128","500","36","2","9","15","24","124622","250000","36","125378","1","9000000"
"11","128","500","36","2","9","16","25","128718","250000","36","121282","1","9000000"
"11","128","500","36","2","10","1","11","71374","250000","36","178626","1","9000000"
"11","128","500","36","2","10","2","12","75470","250000","36","174530","1","9000000"
"11","128","500","36","2","10","3","13","79566","250000","36","170434","1","9000000"
"11","128","500","36","2","10","4","14","83662","250000","36","166338","1","9000000"
"11","128","500","36","2","10","5","15","87758","250000","36","162242","1","9000000"
"11","128","500","36","2","10","6","16","91854","250000","36","158146","1","9000000"
"11","128","500","36","2","10","7","17","95950","250000","36","154050","1","9000000"
"11","128","500","36","2","10","8","18","100046","250000","36","149954","1","9000000"
"11","128","500","36","2","10","9","19","104142","250000","36","145858","1","9000000"
"11","128","500","36","2","10","10","20","108238","250000","36","141762","1","9000000"
"11","128","500","36","2","10","11","21","112334","250000","36","137666","1","9000000"
"11","128","500","36","2","10","12","22","116430","250000","36","133570","1","9000000"
"11","128","500","36","2","10","13","23","120526","250000","36","129474","1","9000000"
"11","128","500","36","2","10","14","24","124622","250000","36","125378","1","9000000"
"11","128","500","36","2","10","15","25","128718","250000","36","121282","1","9000000"
"11","128","500","36","2","10","16","26","132814","250000","36","117186","1","9000000"
"11","128","500","36","2","11","1","12","75470","250000","36","174530","1","9000000"
"11","128","500","36","2","11","2","13","79566","250000","36","170434","1","9000000"
"11","128","500","36","2","11","3","14","83662","250000","36","166338","1","9000000"
"11","128","500","36","2","11","4","15","87758","250000","36","162242","1","9000000"
"11","128","500","36","2","11","5","16","91854","250000","36","158146","1","9000000"
"11","128","500","36","2","11","6","17","95950","250000","36","154050","1","9000000"
"11","128","500","36","2","11","7","18","100046","250000","36","149954","1","9000000"
"11","128","500","36","2","11","8","19","104142","250000","36","145858","1","9000000"
"11","128","500","36","2","11","9","20","108238","250000","36","141762","1","9000000"
"11","128","500","36","2","11","10","21","112334","250000","36","137666","1","9000000"
"11","128","500","36","2","11","11","22","116430","250000","36","133570","1","9000000"
"11","128","500","36","2","11","12","23","120526","250000","36","129474","1","9000000"
"11","128","500","36","2","11","13","24","124622","250000","36","125378","1","9000000"
"11","128","500","36","2","11","14","25","128718","250000","36","121282","1","9000000"
"11","128","500","36","2","11","15","26","132814","250000","36","117186","1","9000000"
"11","128","500","36","2","11","16","27","136910","250000","36","113090","1","9000000"
"11","128","500","36","2","12","1","13","79566","250000","36","170434","1","9000000"
"11","128","500","36","2","12","2","14","83662","250000","36","166338","1","9000000"
"11","128","500","36","2","12","3","15","87758","250000","36","162242","1","9000000"
"11","128","500","36","2","12","4","16","91854","250000","36","158146","1","9000000"
"11","128","500","36","2","12","5","17","95950","250000","36","154050","1","9000000"
"11","128","500","36","2","12","6","18","100046","250000","36","149954","1","9000000"
"11","128","500","36","2","12","7","19","104142","250000","36","145858","1","9000000"
"11","128","500","36","2","12","8","20","108238","250000","36","141762","1","9000000"
"11","128","500","36","2","12","9","21","112334","250000","36","137666","1","9000000"
"11","128","500","36","2","12","10","22","116430","250000","36","133570","1","9000000"
"11","128","500","36","2","12","11","23","120526","250000","36","129474","1","9000000"
"11","128","500","36","2","12","12","24","124622","250000","36","125378","1","9000000"
"11","128","500","36","2","12","13","25","128718","250000","36","121282","1","9000000"
"11","128","500","36","2","12","14","26","132814","250000","36","117186","1","9000000"
"11","128","500","36","2","12","15","27","136910","250000","36","113090","1","9000000"
"11","128","500","36","2","12","16","28","141006","250000","36","108994","1","9000000"
"11","128","500","36","2","13","1","14","83662","250000","36","166338","1","9000000"
"11","128","500","36","2","13","2","15","87758","250000","36","162242","1","9000000"
"11","128","500","36","2","13","3","16","91854","250000","36","158146","1","9000000"
"11","128","500","36","2","13","4","17","95950","250000","36","154050","1","9000000"
"11","128","500","36","2","13","5","18","100046","250000","36","149954","1","9000000"
"11","128","500","36","2","13","6","19","104142","250000","36","145858","1","9000000"
"11","128","500","36","2","13","7","20","108238","250000","36","141762","1","9000000"
"11","128","500","36","2","13","8","21","112334","250000","36","137666","1","9000000"
"11","128","500","36","2","13","9","22","116430","250000","36","133570","1","9000000"
"11","128","500","36","2","13","10","23","120526","250000","36","129474","1","9000000"
"11","128","500","36","2","13","11","24","124622","250000","36","125378","1","9000000"
"11","128","500","36","2","13","12","25","128718","250000","36","121282","1","9000000"
"11","128","500","36","2","13","13","26","132814","250000","36","117186","1","9000000"
"11","128","500","36","2","13","14","27","136910","250000","36","113090","1","9000000"
"11","128","500","36","2","13","15","28","141006","250000","36","108994","1","9000000"
"11","128","500","36","2","13","16","29","145102","250000","36","104898","1","9000000"
"11","128","500","36","2","14","1","15","87758","250000","36","162242","1","9000000"
"11","128","500","36","2","14","2","16","91854","250000","36","158146","1","9000000"
"11","128","500","36","2","14","3","17","95950","250000","36","154050","1","9000000"
"11","128","500","36","2","14","4","18","100046","250000","36","149954","1","9000000"
"11","128","500","36","2","14","5","19","104142","250000","36","145858","1","9000000"
"11","128","500","36","2","14","6","20","108238","250000","36","141762","1","9000000"
"11","128","500","36","2","14","7","21","112334","250000","36","137666","1","9000000"
"11","128","500","36","2","14","8","22","116430","250000","36","133570","1","9000000"
"11","128","500","36","2","14","9","23","120526","250000","36","129474","1","9000000"
"11","128","500","36","2","14","10","24","124622","250000","36","125378","1","9000000"
"11","128","500","36","2","14","11","25","128718","250000","36","121282","1","9000000"
"11","128","500","36","2","14","12","26","132814","250000","36","117186","1","9000000"
"11","128","500","36","2","14","13","27","136910","250000","36","113090","1","9000000"
"11","128","500","36","2","14","14","28","141006","250000","36","108994","1","9000000"
"11","128","500","36","2","14","15","29","145102","250000","36","104898","1","9000000"
"11","128","500","36","2","14","16","30","149198","250000","36","100802","1","9000000"
"11","128","500","36","2","15","1","16","91854","250000","36","158146","1","9000000"
"11","128","500","36","2","15","2","17","95950","250000","36","154050","1","9000000"
"11","128","500","36","2","15","3","18","100046","250000","36","149954","1","9000000"
"11","128","500","36","2","15","4","19","104142","250000","36","145858","1","9000000"
"11","128","500","36","2","15","5","20","108238","250000","36","141762","1","9000000"
"11","128","500","36","2","15","6","21","112334","250000","36","137666","1","9000000"
"11","128","500","36","2","15","7","22","116430","250000","36","133570","1","9000000"
"11","128","500","36","2","15","8","23","120526","250000","36","129474","1","9000000"
"11","128","500","36","2","15","9","24","124622","250000","36","125378","1","9000000"
"11","128","500","36","2","15","10","25","128718","250000","36","121282","1","9000000"
"11","128","500","36","2","15","11","26","132814","250000","36","117186","1","9000000"
"11","128","500","36","2","15","12","27","136910","250000","36","113090","1","9000000"
"11","128","500","36","2","15","13","28","141006","250000","36","108994","1","9000000"
"11","128","500","36","2","15","14","29","145102","250000","36","104898","1","9000000"
"11","128","500","36","2","15","15","30","149198","250000","36","100802","1","9000000"
"11","128","500","36","2","15","16","31","153294","250000","36","96706","1","9000000"
"11","128","500","36","2","16","1","17","95950","250000","36","154050","1","9000000"
"11","128","500","36","2","16","2","18","100046","250000","36","149954","1","9000000"
"11","128","500","36","2","16","3","19","104142","250000","36","145858","1","9000000"
"11","128","500","36","2","16","4","20","108238","250000","36","141762","1","9000000"
"11","128","500","36","2","16","5","21","112334","250000","36","137666","1","9000000"
"11","128","500","36","2","16","6","22","116430","250000","36","133570","1","9000000"
"11","128","500","36","2","16","7","23","120526","250000","36","129474","1","9000000"
"11","128","500","36","2","16","8","24","124622","250000","36","125378","1","9000000"
"11","128","500","36","2","16","9","25","128718","250000","36","121282","1","9000000"
"11","128","500","36","2","16","10","26","132814","250000","36","117186","1","9000000"
"11","128","500","36","2","16","11","27","136910","250000","36","113090","1","9000000"
"11","128","500","36","2","16","12","28","141006","250000","36","108994","1","9000000"
"11","128","500","36","2","16","13","29","145102","250000","36","104898","1","9000000"
"11","128","500","36","2","16","14","30","149198","250000","36","100802","1","9000000"
"11","128","500","36","2","16","15","31","153294","250000","36","96706","1","9000000"
"11","128","500","36","2","16","16","32","157390","250000","36","92610","1","9000000"
"11","128","500","40","2","1","1","2","34510","50000","40","15490","1","2000000"
"11","128","500","40","2","1","2","3","38606","50000","40","11394","1","2000000"
"11","128","500","40","2","1","3","4","42702","50000","40","7298","1","2000000"
